deduplication_key,pl_row,CSV title,type,administrative_unit,content_type,data_classifications,emory_ark,emory_rights_statements,holding_repository,institution,other_identifiers,rights_statement,system_of_record_ID,visibility,conference_name,contributors,copyright_date,creator,date_created,date_digitized,date_issued,edition,extent,content_genres,local_call_number,place_of_production,primary_language,publisher,series_title,subject_geo,subject_names,subject_topics,table_of_contents,title,uniform_title,fileset_label,preservation_master_file,service_file,intermediate_file,transcript_file,extracted,pcdm_use
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 60,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000060.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000060.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000060.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 61,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000061.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000061.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000061.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 62,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000062.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000062.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000062.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 63,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000063.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000063.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000063.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 64,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000064.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000064.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000064.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 65,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000065.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000065.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000065.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 66,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000066.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000066.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000066.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 67,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000067.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000067.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000067.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 68,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000068.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000068.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000068.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 69,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000069.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000069.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000069.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 70,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000070.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000070.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000070.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 71,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000071.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000071.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000071.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 72,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000072.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000072.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000072.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 73,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000073.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000073.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000073.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 74,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000074.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000074.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000074.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 75,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000075.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000075.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000075.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 76,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000076.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000076.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000076.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 77,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000077.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000077.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000077.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 78,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000078.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000078.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000078.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 79,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000079.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000079.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000079.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 80,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000080.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000080.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000080.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 81,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000081.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000081.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000081.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 82,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000082.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000082.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000082.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 83,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000083.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000083.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000083.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 84,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000084.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000084.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000084.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 85,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000085.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000085.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000085.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 86,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000086.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000086.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000086.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 87,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000087.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000087.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000087.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 88,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000088.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000088.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000088.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 89,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000089.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000089.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000089.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 90,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000090.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000090.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000090.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 91,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000091.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000091.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000091.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 92,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000092.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000092.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000092.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 93,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000093.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000093.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000093.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 94,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000094.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000094.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000094.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 95,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000095.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000095.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000095.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 96,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000096.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000096.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000096.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 97,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000097.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000097.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000097.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 98,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000098.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000098.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000098.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 99,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000099.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000099.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000099.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 100,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000100.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000100.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000100.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 101,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000101.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000101.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000101.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 102,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000102.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000102.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000102.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 103,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000103.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000103.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000103.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 104,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000104.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000104.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000104.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 105,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000105.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000105.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000105.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 106,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000106.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000106.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000106.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 107,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000107.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000107.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000107.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 108,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000108.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000108.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000108.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 109,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000109.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000109.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000109.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 110,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000110.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000110.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000110.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 111,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000111.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000111.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000111.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 112,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000112.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000112.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000112.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 113,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000113.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000113.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000113.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 114,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000114.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000114.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000114.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 115,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000115.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000115.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000115.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 116,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000116.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000116.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000116.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 117,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000117.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000117.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000117.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 118,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000118.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000118.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000118.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 119,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000119.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000119.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000119.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 120,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000120.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000120.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000120.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 121,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000121.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000121.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000121.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 122,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000122.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000122.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000122.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 123,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000123.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000123.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000123.xml,
bcg6c,7,The campus,fileset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page 124,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TIFF/00000124.tif,,,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/TXT/00000124.txt,/Yearbooks/Emory/lsdi2/ocm25899106-4402/ocm25899106/Output/ALTO/Images.alto/00000124.xml,
